OrderID,CustomerName,City,Product,Quantity,Price,PurchaseDate
24015,Manoj,Bangalore,Headphones,4,50301,02-01-2023 00:00
24016,Kiran,Chennai,Mobile,3,78555,08-04-2023 20:00
24017,Kiran,Bangalore,Smartwatch,3,46343,23-01-2023 13:00
24018,Neha,Kolkata,Mobile,3,57830,13-06-2022 05:00
24019,Vikram,Delhi,Headphones,2,22711,11-05-2023 07:00
24020,Sneha,Kolkata,Smartwatch,2,11413,09-07-2021 22:00
24021,Arjun,Mumbai,Camera,2,82467,13-10-2021 13:00
24022,Kiran,Mumbai,Camera,3,57768,31-10-2020 23:00
24023,Manoj,Pune,Headphones,2,99299,30-07-2021 09:00
24024,Amit,Chennai,Mobile,4,63944,07-01-2021 14:00
24025,Neha,Hyderabad,Mobile,2,47916,17-01-2022 22:00
24026,Priya,Bangalore,Camera,2,77198,11-06-2023 17:00
24027,Sneha,Bangalore,Smartwatch,3,42723,07-09-2021 22:00
24028,Vikram,Delhi,Mobile,2,98507,15-01-2020 12:00
24029,Arjun,Pune,Laptop,2,90977,01-01-2022 20:00
24030,Neha,Chennai,Laptop,2,26143,10-05-2022 18:00
24031,Priya,Hyderabad,Laptop,2,39796,04-09-2020 17:00
24032,Vikram,Chennai,Laptop,3,96747,22-08-2020 01:00
24033,Vikram,Kolkata,Tablet,3,40917,03-06-2022 13:00
24034,Neha,Mumbai,Laptop,2,16679,06-11-2023 16:00
24035,Amit,Pune,Tablet,3,98753,11-12-2020 23:00
24036,Arjun,Chennai,Mobile,3,16088,09-11-2022 19:00
24037,Rahul,Kolkata,Smartwatch,3,81698,01-01-2023 17:00
24038,Vikram,Hyderabad,Camera,2,40706,04-10-2020 00:00
24039,Kiran,Pune,Smartwatch,3,61620,22-10-2022 01:00
24040,Rahul,Hyderabad,Laptop,4,91090,11-05-2022 15:00
24041,Manoj,Bangalore,Laptop,1,84522,14-06-2021 12:00
24042,Neha,Bangalore,Laptop,2,70068,04-06-2020 11:00
24043,Vikram,Hyderabad,Smartwatch,4,48218,05-08-2023 04:00
24044,Kiran,Bangalore,Tablet,3,31032,03-10-2023 00:00
24045,Manoj,Bangalore,Laptop,2,48607,12-10-2020 22:00
24046,Rahul,Bangalore,Tablet,2,23044,07-10-2021 04:00
24047,Priya,Kolkata,Laptop,1,80654,13-12-2023 23:00
24048,Sneha,Hyderabad,Smartwatch,3,96954,13-12-2022 13:00
24049,Rahul,Bangalore,Camera,2,42033,25-02-2020 23:00
24050,Sneha,Mumbai,Laptop,1,94224,07-05-2020 01:00
24051,Kiran,Pune,Tablet,4,63531,04-11-2021 18:00
24052,Vikram,Hyderabad,Camera,4,54634,05-08-2023 07:00
24053,Sneha,Chennai,Mobile,4,22971,06-11-2021 17:00
24054,Neha,Pune,Mobile,1,77088,04-03-2023 06:00
24055,Kiran,Kolkata,Camera,3,29530,22-01-2023 07:00
24056,Vikram,Kolkata,Mobile,1,53341,07-10-2023 03:00
24057,Kiran,Delhi,Camera,2,47756,30-01-2020 06:00
24058,Rahul,Pune,Laptop,3,54743,28-05-2021 18:00
24059,Kiran,Kolkata,Mobile,3,79159,21-12-2022 05:00
24060,Rahul,Delhi,Headphones,2,76426,12-02-2022 16:00
24061,Neha,Mumbai,Headphones,4,83687,01-03-2023 22:00
24062,Arjun,Hyderabad,Camera,3,48508,31-01-2020 12:00
24063,Neha,Chennai,Headphones,3,17538,12-06-2023 18:00
24064,Manoj,Hyderabad,Camera,1,6975,29-08-2022 02:00
24065,Rahul,Chennai,Mobile,1,82989,26-08-2023 20:00
24066,Vikram,Chennai,Camera,1,59251,19-04-2022 20:00
24067,Divya,Hyderabad,Smartwatch,2,30933,23-01-2020 11:00
24068,Arjun,Pune,Camera,2,45234,02-06-2023 17:00
24069,Neha,Bangalore,Laptop,3,32325,20-08-2022 06:00
24070,Divya,Delhi,Smartwatch,3,17810,12-05-2021 08:00
24071,Priya,Bangalore,Mobile,3,47700,22-07-2023 04:00
24072,Divya,Delhi,Camera,3,64623,10-12-2023 02:00
24073,Manoj,Bangalore,Mobile,4,21124,30-06-2020 15:00
24074,Manoj,Hyderabad,Headphones,3,38027,12-01-2021 12:00
24075,Neha,Hyderabad,Camera,3,65091,24-11-2023 01:00
24076,Divya,Chennai,Headphones,2,18886,10-12-2023 02:00
24077,Sneha,Mumbai,Laptop,1,39044,10-03-2020 09:00
24078,Vikram,Hyderabad,Laptop,3,92534,26-08-2020 03:00
24079,Priya,Delhi,Mobile,4,50739,18-10-2022 07:00
24080,Rahul,Chennai,Laptop,3,39418,11-05-2020 21:00
24081,Amit,Delhi,Camera,1,95995,17-10-2021 14:00
24082,Sneha,Bangalore,Mobile,2,96631,10-06-2020 01:00
24083,Priya,Mumbai,Headphones,3,77881,05-10-2021 08:00
24084,Priya,Hyderabad,Tablet,3,83562,19-10-2023 13:00
24085,Amit,Bangalore,Laptop,3,87316,23-08-2020 23:00
24086,Manoj,Chennai,Camera,2,38295,12-08-2020 21:00
24087,Priya,Delhi,Headphones,2,38836,20-07-2022 21:00
24088,Sneha,Pune,Tablet,2,17757,27-12-2021 09:00
24089,Neha,Kolkata,Mobile,4,49730,25-12-2021 21:00
24090,Kiran,Mumbai,Camera,1,66964,24-06-2022 21:00
24091,Kiran,Hyderabad,Tablet,4,36925,08-06-2021 11:00
24092,Kiran,Delhi,Camera,3,44989,06-11-2021 13:00
24093,Sneha,Hyderabad,Headphones,1,9116,02-12-2020 16:00
24094,Vikram,Hyderabad,Headphones,3,59352,21-02-2023 16:00
24095,Rahul,Delhi,Laptop,1,90092,07-01-2023 11:00
24096,Amit,Hyderabad,Headphones,1,73257,01-07-2022 21:00
24097,Arjun,Chennai,Mobile,2,31335,04-12-2022 09:00
24098,Manoj,Mumbai,Mobile,3,9213,15-11-2023 23:00
24099,Kiran,Bangalore,Camera,3,83706,17-12-2023 22:00
24100,Divya,Mumbai,Mobile,4,44615,10-11-2023 14:00
24101,Manoj,Bangalore,Headphones,2,88580,04-07-2022 17:00
24102,Sneha,Chennai,Tablet,4,84879,18-07-2023 01:00
24103,Vikram,Mumbai,Mobile,3,9781,08-06-2022 02:00
24104,Vikram,Chennai,Headphones,1,59287,27-02-2020 18:00
24105,Kiran,Delhi,Smartwatch,1,69417,18-11-2020 12:00
24106,Divya,Bangalore,Headphones,1,87475,14-04-2023 02:00
24107,Arjun,Delhi,Camera,3,51894,24-02-2020 04:00
24108,Kiran,Delhi,Camera,1,5279,02-01-2021 21:00
24109,Amit,Mumbai,Mobile,1,6701,01-07-2021 02:00
24110,Manoj,Hyderabad,Mobile,1,97429,07-11-2023 01:00
24111,Neha,Kolkata,Headphones,4,15953,27-04-2022 01:00
24112,Manoj,Hyderabad,Mobile,3,17427,16-08-2021 14:00
24113,Divya,Chennai,Smartwatch,2,5905,25-04-2020 02:00
24114,Kiran,Mumbai,Tablet,4,84636,03-01-2023 20:00
24115,Amit,Delhi,Smartwatch,1,77826,26-01-2022 01:00
24116,Divya,Pune,Laptop,1,29632,15-04-2023 06:00
24117,Rahul,Chennai,Laptop,3,82554,08-01-2020 22:00
24118,Divya,Delhi,Headphones,3,48537,25-07-2020 16:00
24119,Sneha,Chennai,Smartwatch,2,18122,18-08-2023 14:00
24120,Divya,Pune,Laptop,1,15567,07-10-2022 23:00
24121,Arjun,Bangalore,Headphones,3,22888,13-06-2023 05:00
24122,Kiran,Chennai,Headphones,3,12348,05-07-2020 11:00
24123,Sneha,Chennai,Smartwatch,3,14873,05-02-2022 08:00
24124,Divya,Delhi,Tablet,2,62277,19-05-2022 10:00
24125,Sneha,Kolkata,Camera,4,56975,19-04-2021 10:00
24126,Amit,Hyderabad,Mobile,3,61210,05-11-2021 14:00
24127,Neha,Delhi,Tablet,2,82328,21-06-2023 02:00
24128,Sneha,Mumbai,Camera,3,20833,25-08-2021 15:00
24129,Manoj,Delhi,Headphones,2,34130,24-09-2021 21:00
24130,Rahul,Kolkata,Smartwatch,4,95726,03-11-2022 03:00
24131,Vikram,Kolkata,Smartwatch,4,82629,26-02-2022 16:00
24132,Rahul,Pune,Tablet,1,59539,15-06-2023 17:00
24133,Divya,Hyderabad,Headphones,3,96884,30-08-2022 09:00
24134,Neha,Mumbai,Laptop,1,84089,23-06-2020 19:00
24135,Rahul,Pune,Smartwatch,2,64422,29-03-2021 13:00
24136,Vikram,Kolkata,Headphones,3,47531,11-04-2021 08:00
24137,Arjun,Kolkata,Laptop,4,75815,27-08-2023 19:00
24138,Arjun,Hyderabad,Headphones,2,21013,17-06-2021 20:00
24139,Neha,Kolkata,Smartwatch,1,63610,30-12-2023 03:00
24140,Vikram,Mumbai,Headphones,4,82370,05-05-2020 07:00
24141,Vikram,Kolkata,Smartwatch,2,41041,29-04-2022 16:00
24142,Amit,Delhi,Smartwatch,4,41342,10-07-2020 02:00
24143,Priya,Hyderabad,Camera,2,7286,18-01-2022 13:00
24144,Sneha,Pune,Headphones,1,53570,23-03-2021 09:00
24145,Neha,Pune,Headphones,4,17773,15-10-2021 06:00
24146,Kiran,Hyderabad,Headphones,4,29989,09-11-2022 06:00
24147,Amit,Pune,Mobile,3,9867,28-09-2020 13:00
24148,Arjun,Pune,Mobile,4,72907,16-05-2021 15:00
24149,Amit,Kolkata,Tablet,4,96391,27-10-2023 05:00
24150,Divya,Bangalore,Camera,2,41808,26-10-2023 03:00
24151,Sneha,Bangalore,Smartwatch,2,78059,15-10-2023 15:00
24152,Kiran,Chennai,Mobile,3,60277,10-01-2020 17:00
24153,Neha,Kolkata,Tablet,3,29421,04-03-2021 15:00
24154,Divya,Bangalore,Tablet,1,58944,19-08-2023 20:00
24155,Priya,Hyderabad,Tablet,2,70135,08-10-2023 22:00
24156,Kiran,Chennai,Camera,1,66087,21-02-2021 00:00
24157,Vikram,Delhi,Smartwatch,2,86375,15-12-2022 20:00
24158,Kiran,Kolkata,Laptop,3,96323,26-03-2021 10:00
24159,Amit,Chennai,Camera,3,22927,03-09-2023 23:00
24160,Manoj,Pune,Tablet,4,44850,23-03-2022 17:00
24161,Divya,Mumbai,Smartwatch,4,5319,10-05-2020 22:00
24162,Amit,Kolkata,Headphones,2,63684,09-03-2020 20:00
24163,Vikram,Chennai,Smartwatch,3,13481,14-01-2022 21:00
24164,Arjun,Bangalore,Smartwatch,2,47519,08-01-2023 23:00
24165,Amit,Kolkata,Tablet,3,9869,14-02-2021 12:00
24166,Kiran,Kolkata,Headphones,2,12029,30-11-2020 09:00
24167,Priya,Delhi,Camera,3,52891,11-08-2021 05:00
24168,Kiran,Mumbai,Smartwatch,4,41458,03-12-2021 00:00
24169,Kiran,Chennai,Laptop,3,16948,08-03-2020 06:00
24170,Divya,Delhi,Mobile,2,75521,30-03-2023 19:00
24171,Neha,Bangalore,Smartwatch,4,11652,27-08-2023 09:00
24172,Sneha,Kolkata,Mobile,3,16510,10-02-2020 00:00
24173,Kiran,Delhi,Laptop,2,83731,27-09-2023 05:00
24174,Kiran,Delhi,Headphones,3,22418,16-05-2020 21:00
24175,Sneha,Mumbai,Headphones,3,29810,28-05-2023 14:00
24176,Priya,Hyderabad,Laptop,2,30039,20-12-2020 20:00
24177,Divya,Bangalore,Laptop,2,14748,11-07-2022 14:00
24178,Arjun,Mumbai,Tablet,1,65007,09-08-2021 14:00
24179,Vikram,Mumbai,Camera,1,62757,30-08-2023 12:00
24180,Vikram,Mumbai,Tablet,3,51917,29-12-2020 04:00
24181,Amit,Hyderabad,Tablet,4,58996,05-09-2023 19:00
24182,Divya,Hyderabad,Camera,1,33550,17-12-2020 19:00
24183,Manoj,Kolkata,Mobile,3,90615,21-10-2020 18:00
24184,Arjun,Chennai,Camera,1,48189,02-02-2023 05:00
24185,Vikram,Chennai,Mobile,1,58367,19-12-2021 01:00
24186,Manoj,Bangalore,Camera,2,59682,17-05-2023 19:00
24187,Neha,Pune,Mobile,3,55387,08-04-2021 13:00
24188,Manoj,Bangalore,Headphones,2,34344,11-09-2022 13:00
24189,Manoj,Hyderabad,Headphones,2,39512,26-08-2020 17:00
24190,Arjun,Hyderabad,Camera,1,91654,22-07-2021 06:00
24191,Neha,Hyderabad,Laptop,2,30619,20-10-2020 04:00
24192,Manoj,Kolkata,Headphones,1,98535,02-05-2022 22:00
24193,Sneha,Mumbai,Camera,1,68991,08-07-2021 07:00
24194,Rahul,Hyderabad,Smartwatch,4,66029,22-12-2023 04:00
24195,Kiran,Mumbai,Camera,3,10219,25-11-2022 10:00
24196,Priya,Mumbai,Headphones,3,20400,15-08-2023 07:00
24197,Kiran,Bangalore,Smartwatch,3,47876,09-10-2020 01:00
24198,Amit,Kolkata,Camera,2,41174,22-07-2021 14:00
24199,Manoj,Delhi,Laptop,3,12179,29-04-2022 15:00
24200,Vikram,Chennai,Smartwatch,4,26895,05-11-2022 12:00
24201,Divya,Chennai,Mobile,2,65885,30-10-2020 04:00
24202,Amit,Kolkata,Camera,3,84196,07-07-2020 12:00
24203,Arjun,Bangalore,Smartwatch,1,11770,18-06-2021 23:00
24204,Divya,Bangalore,Headphones,4,48147,13-06-2023 15:00
24205,Divya,Hyderabad,Laptop,4,46480,02-08-2023 00:00
24206,Arjun,Hyderabad,Laptop,4,68341,06-08-2021 00:00
24207,Sneha,Hyderabad,Camera,2,43669,13-02-2021 05:00
24208,Kiran,Mumbai,Tablet,3,70057,24-09-2022 19:00
24209,Amit,Mumbai,Headphones,4,13677,05-08-2022 17:00
24210,Kiran,Hyderabad,Laptop,3,74721,03-10-2020 07:00
24211,Neha,Kolkata,Headphones,2,82917,12-05-2021 20:00
24212,Vikram,Mumbai,Camera,1,56251,08-07-2022 06:00
24213,Amit,Bangalore,Camera,2,82011,31-08-2020 14:00
24214,Arjun,Hyderabad,Tablet,3,59142,17-10-2022 11:00
24215,Manoj,Chennai,Tablet,3,86105,28-05-2021 15:00
24216,Amit,Chennai,Camera,3,27572,01-02-2021 10:00
24217,Amit,Pune,Mobile,4,77913,26-01-2023 03:00
24218,Rahul,Mumbai,Mobile,1,72118,01-04-2020 10:00
24219,Arjun,Chennai,Laptop,3,72540,17-01-2020 17:00
24220,Arjun,Hyderabad,Tablet,2,71194,19-12-2020 08:00
24221,Kiran,Kolkata,Laptop,3,57928,24-11-2023 09:00
24222,Vikram,Chennai,Smartwatch,4,33398,07-10-2020 15:00
24223,Arjun,Bangalore,Smartwatch,1,67194,03-11-2023 09:00
24224,Priya,Mumbai,Headphones,1,41864,09-02-2021 10:00
24225,Arjun,Chennai,Camera,2,13803,25-09-2023 11:00
24226,Priya,Mumbai,Smartwatch,3,28751,16-12-2023 13:00
24227,Manoj,Bangalore,Camera,3,81187,20-01-2022 21:00
24228,Vikram,Chennai,Smartwatch,4,36145,27-03-2022 13:00
24229,Sneha,Pune,Smartwatch,4,88485,30-10-2020 17:00
24230,Amit,Hyderabad,Mobile,4,38439,16-09-2020 03:00
24231,Vikram,Delhi,Laptop,4,95289,09-03-2022 12:00
24232,Kiran,Kolkata,Laptop,4,55360,09-12-2021 19:00
24233,Amit,Chennai,Headphones,4,34169,21-02-2023 00:00
24234,Priya,Bangalore,Laptop,1,44216,13-12-2022 05:00
24235,Divya,Pune,Headphones,1,74972,10-10-2022 07:00
24236,Vikram,Pune,Laptop,4,59047,18-04-2020 18:00
24237,Kiran,Delhi,Smartwatch,2,65616,25-08-2022 11:00
24238,Priya,Pune,Tablet,2,63035,02-09-2021 04:00
24239,Kiran,Chennai,Camera,3,90793,15-06-2020 04:00
24240,Kiran,Mumbai,Headphones,4,9486,29-10-2020 17:00
24241,Kiran,Bangalore,Camera,2,27962,12-04-2021 02:00
24242,Vikram,Chennai,Camera,4,85853,19-08-2023 18:00
24243,Divya,Kolkata,Laptop,2,23164,09-11-2020 18:00
24244,Priya,Kolkata,Laptop,1,24746,21-09-2023 03:00
24245,Sneha,Bangalore,Headphones,1,24211,03-05-2021 13:00
24246,Priya,Hyderabad,Mobile,4,66188,03-02-2023 06:00
24247,Arjun,Delhi,Mobile,1,95566,21-06-2022 15:00
24248,Amit,Delhi,Camera,2,32756,11-03-2023 05:00
24249,Divya,Hyderabad,Mobile,1,21940,27-07-2021 02:00
24250,Vikram,Delhi,Tablet,1,48454,12-04-2020 09:00
24251,Rahul,Delhi,Laptop,2,31433,10-03-2020 00:00
24252,Sneha,Pune,Smartwatch,1,81515,08-06-2022 20:00
24253,Amit,Kolkata,Camera,1,63205,06-08-2023 14:00
24254,Rahul,Hyderabad,Laptop,4,84636,11-08-2023 20:00
24255,Arjun,Mumbai,Mobile,3,20396,24-06-2020 06:00
24256,Priya,Pune,Tablet,2,28625,04-06-2023 15:00
24257,Priya,Delhi,Tablet,3,85615,30-04-2020 07:00
24258,Divya,Mumbai,Headphones,1,81441,05-06-2023 04:00
24259,Vikram,Bangalore,Camera,3,45788,02-01-2021 12:00
24260,Vikram,Bangalore,Tablet,1,48721,21-05-2021 18:00
24261,Amit,Kolkata,Camera,2,42025,01-09-2021 14:00
24262,Neha,Delhi,Camera,4,16076,28-06-2021 18:00
24263,Arjun,Bangalore,Camera,1,54200,28-01-2023 01:00
24264,Neha,Hyderabad,Laptop,1,75995,01-08-2022 22:00
24265,Kiran,Delhi,Camera,1,60633,17-05-2020 13:00
24266,Sneha,Hyderabad,Mobile,2,58876,24-10-2021 21:00
24267,Priya,Kolkata,Tablet,3,88426,24-05-2021 23:00
24268,Amit,Mumbai,Laptop,3,43376,26-09-2020 04:00
24269,Neha,Chennai,Tablet,2,78505,03-12-2023 07:00
24270,Divya,Chennai,Mobile,4,68995,16-12-2020 09:00
24271,Manoj,Pune,Laptop,4,7212,27-10-2021 06:00
24272,Vikram,Kolkata,Headphones,2,23603,13-07-2021 12:00
24273,Priya,Delhi,Mobile,3,91609,02-08-2021 22:00
24274,Amit,Kolkata,Headphones,4,57135,24-01-2023 22:00
24275,Rahul,Hyderabad,Tablet,3,79744,16-04-2020 14:00
24276,Sneha,Chennai,Mobile,3,71404,29-05-2022 09:00
24277,Kiran,Delhi,Headphones,1,76175,21-03-2023 11:00
24278,Divya,Kolkata,Headphones,1,16542,31-12-2020 14:00
24279,Arjun,Pune,Smartwatch,1,46695,09-02-2023 17:00
24280,Divya,Kolkata,Laptop,1,41264,22-01-2023 20:00
24281,Kiran,Chennai,Laptop,4,19060,16-11-2023 06:00
24282,Manoj,Kolkata,Tablet,2,79912,10-08-2020 17:00
24283,Arjun,Pune,Mobile,4,99338,28-06-2020 21:00
24284,Arjun,Chennai,Headphones,4,7122,23-08-2023 08:00
24285,Amit,Bangalore,Mobile,2,39408,29-11-2020 20:00
24286,Divya,Kolkata,Camera,1,62049,16-03-2023 08:00
24287,Priya,Kolkata,Smartwatch,1,53200,01-12-2023 01:00
24288,Kiran,Kolkata,Smartwatch,1,13456,01-08-2022 08:00
24289,Manoj,Delhi,Tablet,3,80574,05-11-2020 10:00
24290,Manoj,Pune,Smartwatch,2,60182,15-04-2020 17:00
24291,Vikram,Pune,Smartwatch,2,72049,29-10-2023 04:00
24292,Sneha,Chennai,Tablet,4,64350,29-09-2023 00:00
24293,Amit,Pune,Smartwatch,3,22577,19-11-2020 13:00
24294,Amit,Delhi,Smartwatch,2,88224,02-02-2021 09:00
24295,Rahul,Bangalore,Smartwatch,2,7599,28-02-2022 13:00
24296,Amit,Delhi,Laptop,2,88508,15-12-2023 10:00
24297,Arjun,Kolkata,Smartwatch,3,59973,17-07-2021 00:00
24298,Rahul,Bangalore,Smartwatch,3,83821,05-12-2023 00:00
24299,Manoj,Kolkata,Headphones,4,50014,09-06-2022 10:00
24300,Priya,Chennai,Mobile,2,11766,22-08-2020 20:00
24301,Neha,Pune,Headphones,3,75734,18-02-2021 15:00
24302,Sneha,Pune,Tablet,3,69506,04-04-2021 22:00
24303,Sneha,Chennai,Headphones,3,14022,08-09-2020 04:00
24304,Priya,Chennai,Tablet,1,94457,29-11-2021 00:00
24305,Priya,Bangalore,Camera,4,96572,18-05-2021 21:00
24306,Neha,Mumbai,Headphones,2,51061,11-06-2023 23:00
24307,Vikram,Bangalore,Tablet,4,23038,12-12-2022 00:00
24308,Divya,Bangalore,Headphones,1,21514,21-08-2020 18:00
24309,Sneha,Kolkata,Headphones,1,57362,08-07-2020 08:00
24310,Vikram,Pune,Mobile,3,54599,22-06-2020 21:00
24311,Amit,Hyderabad,Headphones,2,64329,13-02-2021 03:00
24312,Priya,Chennai,Headphones,2,33522,19-09-2023 21:00
24313,Rahul,Chennai,Smartwatch,1,19629,29-05-2023 01:00
24314,Vikram,Kolkata,Headphones,3,82087,01-01-2020 12:00
24315,Vikram,Hyderabad,Tablet,4,30726,25-02-2022 18:00
24316,Sneha,Pune,Tablet,1,57054,29-07-2022 01:00
24317,Manoj,Mumbai,Smartwatch,4,87976,03-01-2022 22:00
24318,Rahul,Delhi,Headphones,2,49792,08-06-2022 22:00
24319,Divya,Chennai,Camera,1,89610,29-07-2023 00:00
24320,Amit,Chennai,Smartwatch,1,68703,07-03-2023 16:00
24321,Neha,Bangalore,Headphones,4,71206,21-08-2023 05:00
24322,Kiran,Mumbai,Headphones,2,28011,07-12-2021 06:00
24323,Manoj,Mumbai,Smartwatch,1,21690,27-04-2021 04:00
24324,Sneha,Pune,Tablet,4,5470,25-06-2020 05:00
24325,Manoj,Mumbai,Laptop,3,67002,05-06-2021 15:00
24326,Rahul,Mumbai,Laptop,1,37644,23-11-2021 10:00
24327,Arjun,Hyderabad,Headphones,1,27956,08-12-2022 03:00
24328,Divya,Bangalore,Camera,2,52441,02-07-2022 13:00
24329,Amit,Kolkata,Mobile,1,23926,19-11-2022 06:00
24330,Manoj,Pune,Tablet,4,90762,18-09-2020 00:00
24331,Divya,Kolkata,Mobile,4,81607,29-03-2021 03:00
24332,Kiran,Hyderabad,Mobile,1,82088,13-08-2022 13:00
24333,Amit,Hyderabad,Smartwatch,1,57573,12-05-2021 14:00
24334,Kiran,Delhi,Camera,2,20659,06-12-2021 14:00
24335,Vikram,Bangalore,Camera,4,41795,12-06-2022 14:00
24336,Manoj,Mumbai,Laptop,4,89510,03-08-2023 11:00
24337,Kiran,Pune,Tablet,2,96367,27-06-2021 23:00
24338,Divya,Bangalore,Laptop,4,65543,25-06-2023 12:00
24339,Arjun,Mumbai,Camera,3,14948,22-07-2021 21:00
24340,Neha,Delhi,Camera,3,18970,18-12-2022 17:00
24341,Priya,Chennai,Smartwatch,3,90877,02-06-2021 21:00
24342,Arjun,Hyderabad,Tablet,2,88776,13-03-2020 04:00
24343,Sneha,Delhi,Tablet,1,47476,21-07-2022 15:00
24344,Arjun,Hyderabad,Headphones,4,58034,08-03-2023 20:00
24345,Kiran,Pune,Headphones,2,44618,30-07-2022 05:00
24346,Sneha,Mumbai,Mobile,4,95524,02-02-2022 12:00
24347,Arjun,Pune,Tablet,2,10945,20-07-2020 00:00
24348,Priya,Mumbai,Tablet,4,13688,07-02-2021 19:00
24349,Divya,Kolkata,Laptop,1,18898,06-12-2023 05:00
24350,Neha,Delhi,Laptop,3,70540,11-12-2022 07:00
24351,Kiran,Chennai,Headphones,1,66022,05-06-2022 11:00
24352,Manoj,Chennai,Mobile,1,67499,30-06-2021 10:00
24353,Amit,Hyderabad,Camera,2,39224,11-04-2022 15:00
24354,Rahul,Mumbai,Headphones,4,76420,23-05-2022 23:00
24355,Manoj,Mumbai,Laptop,1,81796,24-10-2020 20:00
24356,Vikram,Chennai,Camera,3,72225,18-11-2020 16:00
24357,Kiran,Kolkata,Smartwatch,1,55779,27-09-2023 13:00
24358,Amit,Mumbai,Mobile,4,61964,01-02-2021 18:00
24359,Divya,Pune,Laptop,3,94416,03-05-2022 03:00
24360,Vikram,Mumbai,Headphones,4,41742,30-06-2023 06:00
24361,Rahul,Delhi,Headphones,3,15210,08-03-2023 20:00
24362,Kiran,Chennai,Mobile,4,75532,01-02-2023 22:00
24363,Manoj,Kolkata,Headphones,1,76838,11-08-2021 16:00
24364,Arjun,Chennai,Mobile,3,6633,28-04-2021 19:00
24365,Manoj,Pune,Tablet,3,94043,31-10-2020 05:00
24366,Manoj,Kolkata,Laptop,1,97116,05-06-2023 17:00
24367,Rahul,Pune,Tablet,2,66874,07-02-2021 02:00
24368,Kiran,Bangalore,Tablet,1,45190,12-11-2020 07:00
24369,Kiran,Pune,Headphones,3,46094,15-12-2021 10:00
24370,Sneha,Chennai,Camera,4,95361,28-10-2021 08:00
24371,Manoj,Chennai,Headphones,4,75657,10-01-2023 21:00
24372,Divya,Pune,Laptop,2,60284,05-11-2023 12:00
24373,Amit,Bangalore,Headphones,3,65574,15-02-2023 02:00
24374,Amit,Mumbai,Laptop,3,24982,23-02-2021 08:00
24375,Vikram,Mumbai,Camera,3,14283,22-06-2023 18:00
24376,Rahul,Hyderabad,Smartwatch,4,17566,27-10-2020 04:00
24377,Manoj,Mumbai,Camera,4,46261,29-06-2020 11:00
24378,Divya,Chennai,Camera,1,37358,16-05-2020 00:00
24379,Vikram,Hyderabad,Laptop,2,59815,16-08-2020 12:00
24380,Kiran,Hyderabad,Camera,2,41891,01-10-2023 16:00
24381,Amit,Pune,Tablet,3,77472,28-08-2022 11:00
24382,Priya,Pune,Headphones,1,28604,21-12-2023 00:00
24383,Sneha,Mumbai,Headphones,4,54396,22-08-2022 11:00
24384,Divya,Hyderabad,Laptop,2,8309,11-12-2020 19:00
24385,Vikram,Bangalore,Smartwatch,2,81146,20-08-2020 13:00
24386,Vikram,Kolkata,Mobile,4,88814,28-03-2021 23:00
24387,Divya,Hyderabad,Mobile,3,43029,22-02-2023 12:00
24388,Arjun,Delhi,Headphones,4,27775,22-12-2023 02:00
24389,Priya,Bangalore,Mobile,4,8817,24-08-2023 01:00
24390,Kiran,Chennai,Mobile,2,16042,29-12-2020 09:00
24391,Amit,Mumbai,Mobile,3,65244,08-02-2023 13:00
24392,Manoj,Mumbai,Laptop,1,22149,11-08-2021 05:00
24393,Divya,Pune,Smartwatch,4,47025,08-07-2021 17:00
24394,Rahul,Delhi,Tablet,2,41068,15-11-2022 16:00
24395,Priya,Mumbai,Camera,4,47058,20-07-2020 10:00
24396,Sneha,Chennai,Smartwatch,3,36043,02-07-2020 22:00
24397,Sneha,Hyderabad,Laptop,3,14096,12-07-2020 22:00
24398,Rahul,Mumbai,Tablet,2,43693,09-07-2020 08:00
24399,Priya,Chennai,Camera,1,69780,15-05-2020 19:00
24400,Vikram,Pune,Camera,4,11282,05-04-2022 11:00
24401,Sneha,Bangalore,Smartwatch,4,27854,29-09-2020 09:00
24402,Vikram,Kolkata,Laptop,4,51655,17-06-2022 07:00
24403,Arjun,Chennai,Headphones,3,5462,11-01-2021 20:00
24404,Priya,Pune,Laptop,1,77288,13-03-2022 15:00
24405,Divya,Delhi,Camera,3,50559,07-07-2021 15:00
24406,Manoj,Chennai,Smartwatch,1,80448,14-06-2022 13:00
24407,Amit,Kolkata,Mobile,4,98546,16-07-2021 22:00
24408,Arjun,Mumbai,Mobile,4,93673,22-12-2021 09:00
24409,Vikram,Hyderabad,Smartwatch,2,36122,03-08-2021 23:00
24410,Priya,Chennai,Smartwatch,2,46564,14-08-2020 10:00
24411,Arjun,Delhi,Headphones,3,13000,27-09-2022 13:00
24412,Vikram,Bangalore,Laptop,1,17262,14-10-2023 07:00
24413,Manoj,Delhi,Smartwatch,3,35200,04-07-2023 01:00
24414,Manoj,Pune,Camera,3,34870,30-03-2022 11:00
24415,Rahul,Bangalore,Smartwatch,2,13461,31-05-2022 10:00
24416,Kiran,Chennai,Mobile,3,98240,13-12-2020 21:00
24417,Sneha,Hyderabad,Tablet,3,11817,02-05-2020 19:00
24418,Manoj,Delhi,Mobile,4,97777,08-07-2021 12:00
24419,Neha,Hyderabad,Smartwatch,4,35315,10-09-2022 15:00
24420,Manoj,Pune,Headphones,4,53883,04-09-2021 12:00
